# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.012781551550e+04       6.672323221051e-06       4.246190550034e+01       2.557288627180e+02       1.414735322175e+04       1.396743103880e+00       1.432959308157e+08       2.413100158825e+01       2.896101083302e+04       2.562148711419e+03       1.383976537712e+04       3.487799415444e-08       2.003432630545e+04       6.539725122703e+04       6.539725122703e+04       1.633177904612e+04      -1.649356640070e+03       3.703100778393e-04       3.515880741867e-01 
       1.005737598075e+04       6.761913726694e-06       4.273915894703e+01       2.524057353987e+02       1.414707596830e+04       1.406497032460e+00       1.422966091175e+08       2.428599698582e+01       2.816375344764e+04       2.509065197896e+03       1.355302816733e+04       3.487799415444e-08       1.948280844925e+04       6.370865526216e+04       6.370865526216e+04       1.588218729893e+04      -1.594195791689e+03       3.712216782623e-04       3.530449911021e-01 
       9.987426149011e+03       6.852683764881e-06       4.301810915296e+01       2.491269276166e+02       1.414679701810e+04       1.416318928232e+00       1.413042372603e+08       2.444190686055e+01       2.738844172718e+04       2.457081369806e+03       1.327223104539e+04       3.487799415444e-08       1.894647192130e+04       6.206422606370e+04       6.206422606370e+04       1.544497121612e+04      -1.540886689777e+03       3.721393133317e-04       3.545055933001e-01 
       9.917962616368e+03       6.944648445627e-06       4.329876521736e+01       2.458918378171e+02       1.414651636203e+04       1.426209262921e+00       1.403187669468e+08       2.459873566502e+01       2.663447162769e+04       2.406174447954e+03       1.299725096661e+04       3.487799415444e-08       1.842489886278e+04       6.046279590507e+04       6.046279590507e+04       1.501979016345e+04      -1.489366962966e+03       3.730630262717e-04       3.559698582401e-01 
       9.848982002580e+03       7.037823065372e-06       4.358113627502e+01       2.426998726942e+02       1.414623399097e+04       1.436168511503e+00       1.393401502154e+08       2.475648786308e+01       2.590125573025e+04       2.356322124966e+03       1.272796743495e+04       3.487799415444e-08       1.791768291558e+04       5.890322820578e+04       5.890322820578e+04       1.460631288191e+04      -1.439576346861e+03       3.739928606123e-04       3.574377630899e-01 
       9.780480950900e+03       7.132223109164e-06       4.386523149622e+01       2.395504470772e+02       1.414594989575e+04       1.446197152227e+00       1.383683394377e+08       2.491516792977e+01       2.518822278345e+04       2.307502555517e+03       1.246426245015e+04       3.487799415444e-08       1.742442890573e+04       5.738441669489e+04       5.738441669489e+04       1.420421722969e+04      -1.391456612692e+03       3.749288601908e-04       3.589092847252e-01 
       9.712456127914e+03       7.227864252874e-06       4.415106008679e+01       2.364429838184e+02       1.414566406716e+04       1.456295666638e+00       1.374032873166e+08       2.507478035126e+01       2.449481725839e+04       2.259694346762e+03       1.220602045611e+04       3.487799415444e-08       1.694475253562e+04       5.590528459693e+04       5.590528459693e+04       1.381318993130e+04      -1.344951498378e+03       3.758710691546e-04       3.603843997313e-01 
       9.644904223378e+03       7.324762365431e-06       4.443863128808e+01       2.333769136823e+02       1.414537649596e+04       1.466464539600e+00       1.364449468837e+08       2.523532962469e+01       2.382049891600e+04       2.212876548964e+03       1.195312829021e+04       3.487799415444e-08       1.647828008468e+04       5.446478383988e+04       5.446478383988e+04       1.343292633352e+04      -1.300006641928e+03       3.768195319628e-04       3.618630844032e-01 
       9.577821950060e+03       7.422933511081e-06       4.472795437707e+01       2.303516752371e+02       1.414508717287e+04       1.476704259315e+00       1.354932714970e+08       2.539682025816e+01       2.316474238622e+04       2.167028646314e+03       1.170547513374e+04       3.487799415444e-08       1.602464811823e+04       5.306189428454e+04       5.306189428454e+04       1.306313016811e+04      -1.256569517112e+03       3.777742933889e-04       3.633453147467e-01 
       9.511206043579e+03       7.522393951671e-06       4.501903866626e+01       2.273667147466e+02       1.414479608858e+04       1.487015317349e+00       1.345482148390e+08       2.555925677060e+01       2.252703675879e+04       2.122130547947e+03       1.146295246341e+04       3.487799415444e-08       1.558350320445e+04       5.169562297464e+04       5.169562297464e+04       1.270351332105e+04      -1.214589371307e+03       3.787353985223e-04       3.648310664792e-01 
       9.445053262243e+03       7.623160148963e-06       4.531189350378e+01       2.244214860643e+02       1.414450323374e+04       1.497398208655e+00       1.336097309139e+08       2.572264369167e+01       2.190688518531e+04       2.078162579141e+03       1.122545400375e+04       3.487799415444e-08       1.515450163908e+04       5.036500340732e+04       5.036500340732e+04       1.235379560810e+04      -1.174017165452e+03       3.797028927713e-04       3.663203150305e-01 
       9.379360386895e+03       7.725248766963e-06       4.560652827336e+01       2.215154505292e+02       1.414420859898e+04       1.507853431595e+00       1.326777740458e+08       2.588698556168e+01       2.130380449219e+04       2.035105472693e+03       1.099287568057e+04       3.487799415444e-08       1.473730917767e+04       4.906909482315e+04       4.906909482315e+04       1.201370455658e+04      -1.134805516045e+03       3.806768218648e-04       3.678130355441e-01 
       9.314124220755e+03       7.828676674289e-06       4.590295239435e+01       2.186480768620e+02       1.414391217485e+04       1.518381487961e+00       1.317522988762e+08       2.605228693150e+01       2.071732480433e+04       1.992940360485e+03       1.076511557536e+04       3.487799415444e-08       1.433160077523e+04       4.780698151545e+04       4.780698151545e+04       1.168297519315e+04      -1.096908639104e+03       3.816572318545e-04       3.693092028774e-01 
       9.249341589265e+03       7.933460946551e-06       4.620117532172e+01       2.158188410639e+02       1.414361395193e+04       1.528982883004e+00       1.308332603620e+08       2.621855236245e+01       2.014698917913e+04       1.951648765213e+03       1.054207388068e+04       3.487799415444e-08       1.393706033309e+04       4.657777215815e+04       4.657777215815e+04       1.136134983737e+04      -1.060282296029e+03       3.826441691175e-04       3.708087916036e-01 
       9.185009339932e+03       8.039618868771e-06       4.650120654608e+01       2.130272263160e+02       1.414331392070e+04       1.539658125452e+00       1.299206137732e+08       2.638578642621e+01       1.959235325052e+04       1.911212592294e+03       1.032365285639e+04       3.487799415444e-08       1.355338045263e+04       4.538059915187e+04       4.538059915187e+04       1.104857790102e+04      -1.024883741307e+03       3.836376803584e-04       3.723117760123e-01 
       9.121124342179e+03       8.147167937813e-06       4.680305559369e+01       2.102727228805e+02       1.414301207166e+04       1.550407727536e+00       1.290143146906e+08       2.655399370474e+01       1.905298488288e+04       1.871614121942e+03       1.010975678684e+04       3.487799415444e-08       1.318026219586e+04       4.421461798756e+04       4.421461798756e+04       1.074441569288e+04      -9.906716719754e+02       3.846378126113e-04       3.738181301108e-01 
       9.057683487188e+03       8.256125864859e-06       4.710673202647e+01       2.075548280031e+02       1.414270839522e+04       1.561232205014e+00       1.281143190039e+08       2.672317879014e+01       1.852846383439e+04       1.832836001400e+03       9.900291938969e+03       3.487799415444e-08       1.281741485258e+04       4.307900662738e+04       4.307900662738e+04       1.044862622896e+04      -9.576061788200e+02       3.856446132427e-04       3.753278276250e-01 
       8.994683687753e+03       8.366510577894e-06       4.741224544199e+01       2.048730458167e+02       1.414240288181e+04       1.572132077194e+00       1.272205829095e+08       2.689334628455e+01       1.801838142974e+04       1.794861237343e+03       9.695166521206e+03       3.487799415444e-08       1.246455571391e+04       4.197296490223e+04       4.197296490223e+04       1.016097904785e+04      -9.256486992107e+02       3.866581299531e-04       3.768408420010e-01 
       8.932121878126e+03       8.478340224229e-06       4.771960547348e+01       2.022268872469e+02       1.414209552178e+04       1.583107866960e+00       1.263330629081e+08       2.706450080011e+01       1.752234024174e+04       1.757673188430e+03       9.494290643281e+03       3.487799415444e-08       1.212140985210e+04       4.089571392558e+04       4.089571392558e+04       9.881250031244e+03      -8.947619715463e+02       3.876784107799e-04       3.783571464061e-01 
       8.869995013871e+03       8.591633173049e-06       4.802882178986e+01       1.996158699178e+02       1.414178630546e+04       1.594160100794e+00       1.254517158030e+08       2.723664695877e+01       1.703995378180e+04       1.721255558018e+03       9.297576276836e+03       3.487799415444e-08       1.178770990635e+04       3.984649552304e+04       3.984649552304e+04       9.609221229349e+03      -8.649099912408e+02       3.887055040997e-04       3.798767137303e-01 
       8.808300071714e+03       8.706408017986e-06       4.833990409570e+01       1.970395180601e+02       1.414147522315e+04       1.605289308802e+00       1.245764986975e+08       2.740978939224e+01       1.657084619885e+04       1.685592387015e+03       9.104937216862e+03       3.487799415444e-08       1.146319587460e+04       3.882457167737e+04       3.882457167737e+04       9.344680691116e+03      -8.360579682022e+02       3.897394586301e-04       3.813995165874e-01 
       8.747034049394e+03       8.822683579724e-06       4.865286213128e+01       1.944973624202e+02       1.414116226512e+04       1.616496024738e+00       1.237073689933e+08       2.758393274187e+01       1.611465198659e+04       1.650668046897e+03       8.916289043933e+03       3.487799415444e-08       1.114761491095e+04       3.782922398840e+04       3.782922398840e+04       9.087422299145e+03      -8.081722857543e+02       3.907803234326e-04       3.829255273165e-01 
       8.686193965523e+03       8.940478908632e-06       4.896770567251e+01       1.919889401700e+02       1.414084742158e+04       1.627780786028e+00       1.228442843881e+08       2.775908165853e+01       1.567101569876e+04       1.616467232857e+03       8.731549087227e+03       3.487799415444e-08       1.084072112873e+04       3.685975314761e+04       3.685975314761e+04       8.837245609129e+03      -7.812204609494e+02       3.918281479152e-04       3.844547179838e-01 
       8.625776859434e+03       9.059813287418e-06       4.928444453104e+01       1.895137948190e+02       1.414053068272e+04       1.639144133797e+00       1.219872028738e+08       2.793524080250e+01       1.523959167228e+04       1.582974957100e+03       8.550636388304e+03       3.487799415444e-08       1.054227540898e+04       3.591547842670e+04       3.591547842670e+04       8.593955693720e+03      -7.551711062279e+02       3.928829818339e-04       3.859870603835e-01 
       8.565779791042e+03       9.180706233826e-06       4.960308855415e+01       1.870714761265e+02       1.414021203869e+04       1.650586612893e+00       1.211360827341e+08       2.811241484337e+01       1.482004375799e+04       1.550176542278e+03       8.373471665643e+03       3.487799415444e-08       1.025204521419e+04       3.499573718013e+04       3.499573718013e+04       8.357362990691e+03      -7.299938923770e+02       3.939448752962e-04       3.875225260398e-01 
       8.506199840697e+03       9.303177503349e-06       4.992364762483e+01       1.846615400156e+02       1.413989147962e+04       1.662108771911e+00       1.202908825429e+08       2.829060845994e+01       1.441204505882e+04       1.518057615060e+03       8.199977279905e+03       3.487799415444e-08       9.969804407106e+03       3.409988436093e+04       3.409988436093e+04       8.127283155274e+03      -7.056595127447e+02       3.950138787628e-04       3.890610862082e-01 
       8.447034109046e+03       9.427247091976e-06       5.024613166173e+01       1.822835484886e+02       1.413956899559e+04       1.673711163222e+00       1.194515611619e+08       2.846982634006e+01       1.401527767514e+04       1.486604099836e+03       8.030077199926e+03       3.487799415444e-08       9.695333074667e+03       3.322729204960e+04       3.322729204960e+04       7.903536916566e+03      -6.821396486674e+02       3.960900430503e-04       3.906027118775e-01 
       8.388279716889e+03       9.552935238974e-06       5.057055061919e+01       1.799370695430e+02       1.413924457663e+04       1.685394342993e+00       1.186180777388e+08       2.865007318054e+01       1.362943245711e+04       1.455802212548e+03       7.863696969403e+03       3.487799415444e-08       9.428417356641e+03       3.237734899574e+04       3.237734899574e+04       7.685949937883e+03      -6.594069360683e+02       3.971734193337e-04       3.921473737711e-01 
       8.329933805038e+03       9.680262429692e-06       5.089691448722e+01       1.776216770891e+02       1.413891821276e+04       1.697158871219e+00       1.177903917054e+08       2.883135368707e+01       1.325420876393e+04       1.425638454653e+03       7.700763674276e+03       3.487799415444e-08       9.168849279058e+03       3.154946017195e+04       3.154946017195e+04       7.474352680961e+03      -6.374349331889e+02       3.982640591489e-04       3.936950423488e-01 
       8.271993534182e+03       9.809249398400e-06       5.122523329150e+01       1.753369508683e+02       1.413858989396e+04       1.709005311746e+00       1.169684627752e+08       2.901367257402e+01       1.288931422957e+04       1.396099607211e+03       7.541205910790e+03       3.487799415444e-08       8.916426592205e+03       3.074304633981e+04       3.074304633981e+04       7.268580273890e+03      -6.161980894128e+02       3.993620143951e-04       3.952456878090e-01 
       8.214456084745e+03       9.939917131157e-06       5.155551709336e+01       1.730824763732e+02       1.413825961016e+04       1.720934232295e+00       1.161522509420e+08       2.919703456440e+01       1.253446453509e+04       1.367172725089e+03       7.384953754204e+03       3.487799415444e-08       8.670952613081e+03       2.995754362750e+04       2.995754362750e+04       7.068472382688e+03      -5.956717151464e+02       4.004673373376e-04       3.967992800898e-01 
       8.157318656751e+03       1.007228686871e-05       5.188777598980e+01       1.708578447681e+02       1.413792735126e+04       1.732946204493e+00       1.153417164776e+08       2.938144438968e+01       1.218938318713e+04       1.338845131297e+03       7.231938728168e+03       3.487799415444e-08       8.432236072185e+03       2.919240311881e+04       2.919240311881e+04       6.873873086403e+03      -5.758319527206e+02       4.015800806100e-04       3.983557888715e-01 
       8.100578469685e+03       1.020638010943e-05       5.222202011347e+01       1.686626528110e+02       1.413759310714e+04       1.745041803895e+00       1.145368199299e+08       2.956690678969e+01       1.185380130255e+04       1.311104411426e+03       7.082093774713e+03       3.487799415444e-08       8.200090964525e+03       2.844709045325e+04       2.844709045325e+04       6.684630755658e+03      -5.566557482773e+02       4.027002972170e-04       3.999151835782e-01 
       8.044232762362e+03       1.034221861227e-05       5.255825963267e+01       1.664965027766e+02       1.413725686762e+04       1.757221610014e+00       1.137375221213e+08       2.975342651251e+01       1.152745739899e+04       1.283938408216e+03       6.935353224884e+03       3.487799415444e-08       7.974336404728e+03       2.772108543685e+04       2.772108543685e+04       6.500597934537e+03      -5.381208246089e+02       4.038280405367e-04       4.014774333800e-01 
       7.988278792790e+03       1.047982439976e-05       5.289650475132e+01       1.643590023804e+02       1.413691862250e+04       1.769486206346e+00       1.129437841461e+08       2.994100831433e+01       1.121009719112e+04       1.257335216226e+03       6.791652769960e+03       3.487799415444e-08       7.754796486132e+03       2.701388166347e+04       2.701388166347e+04       6.321631225716e+03      -5.202056549178e+02       4.049633643237e-04       4.030425071945e-01 
       7.932713838034e+03       1.061921976103e-05       5.323676570898e+01       1.622497647035e+02       1.413657836154e+04       1.781836180399e+00       1.121555673694e+08       3.012965695930e+01       1.090147339265e+04       1.231283176622e+03       6.650929433288e+03       3.487799415444e-08       7.541300143760e+03       2.632498614635e+04       2.632498614635e+04       6.147591178767e+03      -5.028894374649e+02       4.061063227113e-04       4.046103736896e-01 
       7.877535194089e+03       1.076042725487e-05       5.357905278081e+01       1.601684081193e+02       1.413623607447e+04       1.794272123716e+00       1.113728334247e+08       3.031937721944e+01       1.060134552362e+04       1.205770872063e+03       6.513121542689e+03       3.487799415444e-08       7.333681021064e+03       2.565391895947e+04       2.565391895947e+04       5.978342181525e+03      -4.861520710760e+02       4.072569702141e-04       4.061810012850e-01 
       7.822740175746e+03       1.090346971284e-05       5.392337627760e+01       1.581145562200e+02       1.413589175097e+04       1.806794631907e+00       1.105955442121e+08       3.051017387451e+01       1.030947972311e+04       1.180787121706e+03       6.378168703441e+03       3.487799415444e-08       7.131777340341e+03       2.500021288864e+04       2.500021288864e+04       5.813752354450e+03      -4.699741314784e+02       4.084153617311e-04       4.077543581545e-01 
       7.768326116460e+03       1.104837024238e-05       5.426974654571e+01       1.560878377451e+02       1.413554538070e+04       1.819404304674e+00       1.098236618967e+08       3.070205171182e+01       1.002564856709e+04       1.156320976303e+03       6.246011771818e+03       3.487799415444e-08       6.935431776704e+03       2.436341309195e+04       2.436341309195e+04       5.653693447895e+03      -4.543368484387e+02       4.095815525479e-04       4.093304122283e-01 
       7.714290368220e+03       1.119515222996e-05       5.461817396710e+01       1.540878865107e+02       1.413519695328e+04       1.832101745840e+00       1.090571489065e+08       3.089501552617e+01       9.749630891179e+03       1.132361713406e+03       6.116592829184e+03       3.487799415444e-08       6.744491335534e+03       2.374307676934e+04       2.374307676934e+04       5.498040742203e+03      -4.392220836747e+02       4.107555983395e-04       4.109091311952e-01 
       7.660630301423e+03       1.134383934430e-05       5.496866895928e+01       1.521143413392e+02       1.413484645829e+04       1.844887563377e+00       1.082959679308e+08       3.108907011967e+01       9.481211618455e+03       1.108898832669e+03       5.989855156609e+03       3.487799415444e-08       6.558807233296e+03       2.313877284106e+04       2.313877284106e+04       5.346672950549e+03      -4.246123095149e+02       4.119375551732e-04       4.124904825049e-01 
       7.607343304746e+03       1.149445553957e-05       5.532124197532e+01       1.501668459907e+02       1.413449388527e+04       1.857762369432e+00       1.075400819180e+08       3.128422030164e+01       9.220181591850e+03       1.085922051247e+03       5.865743210031e+03       3.487799415444e-08       6.378234781641e+03       2.255008163480e+04       2.255008163480e+04       5.199472124462e+03      -4.104905882811e+02       4.131274795114e-04       4.140744333702e-01 
       7.554426785014e+03       1.164702505866e-05       5.567590350385e+01       1.482450490950e+02       1.413413922374e+04       1.870726780356e+00       1.067894540742e+08       3.148047088843e+01       8.966337411244e+03       1.063421299294e+03       5.744202595914e+03       3.487799415444e-08       6.202633274693e+03       2.197659458118e+04       2.197659458118e+04       5.056323561944e+03      -3.968405523683e+02       4.143254282137e-04       4.156609507694e-01 
       7.501878167079e+03       1.180157243649e-05       5.603266406900e+01       1.463486040844e+02       1.413378246318e+04       1.883781416736e+00       1.060440478612e+08       3.167782670330e+01       8.719481275011e+03       1.041386715546e+03       5.625180047420e+03       3.487799415444e-08       6.031865879442e+03       2.141791391745e+04       2.141791391745e+04       4.917115718116e+03      -3.836463849995e+02       4.155314585405e-04       4.172500014488e-01 
       7.449694893693e+03       1.195812250336e-05       5.639153423040e+01       1.444771691279e+02       1.413342359302e+04       1.896926903420e+00       1.053038269949e+08       3.187629257630e+01       8.479420825934e+03       1.019808643006e+03       5.508623401075e+03       3.487799415444e-08       5.865799529149e+03       2.087365239920e+04       2.087365239920e+04       4.781740118326e+03      -3.708928016315e+02       4.167456281553e-04       4.188415519251e-01 
       7.397874425384e+03       1.211670038824e-05       5.675252458321e+01       1.426304070656e+02       1.413306260267e+04       1.910163869545e+00       1.045687554432e+08       3.207587334411e+01       8.245969001357e+03       9.986776247106e+02       5.394481573911e+03       3.487799415444e-08       5.704304819688e+03       2.034343301970e+04       2.034343301970e+04       4.650091273647e+03      -3.585650319903e+02       4.179679951276e-04       4.204355684880e-01 
       7.346414240330e+03       1.227733152227e-05       5.711564575802e+01       1.408079853450e+02       1.413269948149e+04       1.923492948569e+00       1.038387974246e+08       3.227657384988e+01       8.018943887468e+03       9.779843995867e+02       5.282704541089e+03       3.487799415444e-08       5.547255908743e+03       1.982688873692e+04       1.982688873692e+04       4.522066598702e+03      -3.466488027143e+02       4.191986179357e-04       4.220320172025e-01 
       7.295311834239e+03       1.244004164214e-05       5.748090842091e+01       1.390095759571e+02       1.413233421883e+04       1.936914778301e+00       1.031139174063e+08       3.247839894314e+01       7.798168577579e+03       9.577198983947e+02       5.173243313982e+03       3.487799415444e-08       5.394530417771e+03       1.932366220776e+04       1.932366220776e+04       4.397566331748e+03      -3.351303205850e+02       4.204375554697e-04       4.236308639117e-01 
       7.244564720228e+03       1.260485679360e-05       5.784832327336e+01       1.372348553739e+02       1.413196680398e+04       1.950430000925e+00       1.023940801023e+08       3.268135347957e+01       7.583471034323e+03       9.378752397551e+02       5.066049918713e+03       3.487799415444e-08       5.246009336675e+03       1.883340552950e+04       1.883340552950e+04       4.276493456964e+03      -3.239962563251e+02       4.216848670341e-04       4.252320742393e-01 
       7.194170428698e+03       1.277180333494e-05       5.821790105229e+01       1.354835044872e+02       1.413159722620e+04       1.964039263036e+00       1.016792504722e+08       3.288544232094e+01       7.374683955632e+03       9.184417262572e+02       4.961077375135e+03       3.487799415444e-08       5.101576931087e+03       1.835577998815e+04       1.835577998815e+04       4.158753628872e+03      -3.132337289446e+02       4.229406123510e-04       4.268356135925e-01 
       7.144126507217e+03       1.294090794059e-05       5.858965253002e+01       1.337552085474e+02       1.413122547472e+04       1.977743215665e+00       1.009693937189e+08       3.309067033492e+01       7.171644644405e+03       8.994108406489e+02       4.858279676249e+03       3.487799415444e-08       4.961120652216e+03       1.789045581355e+04       1.789045581355e+04       4.044255098839e+03      -3.028302906168e+02       4.242048515627e-04       4.284414471643e-01 
       7.094430520400e+03       1.311219760466e-05       5.896358851423e+01       1.320496571034e+02       1.413085153873e+04       1.991542514313e+00       1.002644752872e+08       3.329704239492e+01       6.974194881768e+03       8.807742421051e+02       4.757611768050e+03       3.487799415444e-08       4.824531049166e+03       1.743711194112e+04       1.743711194112e+04       3.932908643610e+03      -2.927739120659e+02       4.254776452348e-04       4.300495399366e-01 
       7.045080049790e+03       1.328569964461e-05       5.933971984794e+01       1.303665439439e+02       1.413047540740e+04       2.005437818979e+00       9.956446086213e+07       3.350456337997e+01       6.782180803817e+03       8.625237625730e+02       4.659029529783e+03       3.487799415444e-08       4.691701683676e+03       1.699543577988e+04       1.699543577988e+04       3.824627495796e+03      -2.830529684483e+02       4.267590543591e-04       4.316598566829e-01 
       6.996072693740e+03       1.346144170489e-05       5.971805740953e+01       1.287055670389e+02       1.413009706984e+04       2.019429794188e+00       9.886931636726e+07       3.371323817453e+01       6.595452781755e+03       8.446514031943e+02       4.562489754619e+03       3.487799415444e-08       4.562529047198e+03       1.656512298680e+04       1.656512298680e+04       3.719327276283e+03      -2.736562257128e+02       4.280491403565e-04       4.332723619710e-01 
       6.947406067297e+03       1.363945176067e-05       6.009861211266e+01       1.270664284819e+02       1.412971651514e+04       2.033519109028e+00       9.817900796296e+07       3.392307166837e+01       6.413865305330e+03       8.271493308000e+02       4.467950130720e+03       3.487799415444e-08       4.436912480268e+03       1.614587724715e+04       1.614587724715e+04       3.616925928498e+03      -2.645728274203e+02       4.293479650803e-04       4.348870201662e-01 
       6.899077802088e+03       1.381975812155e-05       6.048139490629e+01       1.254488344337e+02       1.412933373234e+04       2.047706437175e+00       9.749350204482e+07       3.413406875640e+01       6.237276869476e+03       8.100098744790e+02       4.375369222705e+03       3.487799415444e-08       4.314754094082e+03       1.573741006078e+04       1.573741006078e+04       3.517343654485e+03      -2.557922820110e+02       4.306555908187e-04       4.365037954336e-01 
       6.851085546197e+03       1.400238943541e-05       6.086641677463e+01       1.238524950660e+02       1.412894871047e+04       2.061992456926e+00       9.681276524200e+07       3.434623433852e+01       6.065549864081e+03       7.932255222171e+02       4.284706453492e+03       3.487799415444e-08       4.195958694247e+03       1.533944053407e+04       1.533944053407e+04       3.420502852741e+03      -2.473044505008e+02       4.319720802982e-04       4.381226517418e-01 
       6.803426964063e+03       1.418737469215e-05       6.125368873712e+01       1.222771245064e+02       1.412856143851e+04       2.076377851233e+00       9.613676441562e+07       3.455957331945e+01       5.898550466778e+03       7.767889176057e+02       4.195922086525e+03       3.487799415444e-08       4.080433706612e+03       1.495169517756e+04       1.495169517756e+04       3.326328057762e+03      -2.390995345945e+02       4.332974966865e-04       4.397435528653e-01 
       6.756099736352e+03       1.437474322764e-05       6.164322184841e+01       1.207224407841e+02       1.412817190540e+04       2.090863307728e+00       9.546546665712e+07       3.477409060858e+01       5.736148538702e+03       7.606928566192e+02       4.108977208363e+03       3.487799415444e-08       3.968089105159e+03       1.457390770888e+04       1.457390770888e+04       3.234745881252e+03      -2.311680652008e+02       4.346319035955e-04       4.413664623879e-01 
       6.709101559858e+03       1.456452472757e-05       6.203502719833e+01       1.191881657761e+02       1.412778010005e+04       2.105449518763e+00       9.479883928667e+07       3.498979111980e+01       5.578217523099e+03       7.449302844582e+02       4.023833711627e+03       3.487799415444e-08       3.858837341863e+03       1.420581886108e+04       1.420581886108e+04       3.145684954952e+03      -2.235008913352e+02       4.359753650848e-04       4.429913437055e-01 
       6.662430147379e+03       1.475674923142e-05       6.242911591186e+01       1.176740251544e+02       1.412738601134e+04       2.120137181433e+00       9.413684985160e+07       3.520667977136e+01       5.424634346738e+03       7.294942924590e+02       3.940454278310e+03       3.487799415444e-08       3.752593278491e+03       1.384717619603e+04       1.384717619603e+04       3.059075875042e+03      -2.160891693984e+02       4.373279456643e-04       4.446181600293e-01 
       6.616083227615e+03       1.495144713648e-05       6.282549914912e+01       1.161797483335e+02       1.412698962810e+04       2.134926997615e+00       9.347946612479e+07       3.542476148568e+01       5.275279324032e+03       7.143781150665e+02       3.858802363423e+03       3.487799415444e-08       3.649274120279e+03       1.349773392284e+04       1.349773392284e+04       2.974851148069e+03      -2.089243528169e+02       4.386897102974e-04       4.462468743891e-01 
       6.570058545051e+03       1.514864920183e-05       6.322418810531e+01       1.147050684195e+02       1.412659093914e+04       2.149819673998e+00       9.282665610311e+07       3.564404118921e+01       5.130036063797e+03       6.995751268701e+02       3.778842178987e+03       3.487799415444e-08       3.548799351425e+03       1.315725272111e+04       1.315725272111e+04       2.892945138372e+03      -2.019981820340e+02       4.400607244045e-04       4.478774496360e-01 
       6.524353859852e+03       1.534838655245e-05       6.362519401070e+01       1.132497221587e+02       1.412618993324e+04       2.164815922114e+00       9.217838800586e+07       3.586452381223e+01       4.988791378577e+03       6.850788397009e+02       3.700538678348e+03       3.487799415444e-08       3.451090672370e+03       1.282549956903e+04       1.282549956903e+04       2.813294016947e+03      -1.953026748384e+02       4.414410538661e-04       4.495098484464e-01 
       6.478966947749e+03       1.555069068334e-05       6.402852813063e+01       1.118134498882e+02       1.412578659912e+04       2.179916458374e+00       9.153463027325e+07       3.608621428874e+01       4.851435196467e+03       6.708828997889e+02       3.623857540827e+03       3.487799415444e-08       3.356071938793e+03       1.250224757591e+04       1.250224757591e+04       2.735835711719e+03      -1.888301170208e+02       4.428307650255e-04       4.511440333244e-01 
       6.433895599936e+03       1.575559346368e-05       6.443420176542e+01       1.103959954860e+02       1.412538092548e+04       2.195122004096e+00       9.089535156482e+07       3.630911755621e+01       4.717860475362e+03       6.569810849795e+02       3.548765156681e+03       3.487799415444e-08       3.263669102296e+03       1.218727581935e+04       1.218727581935e+04       2.660509859185e+03      -1.825730533449e+02       4.442299246926e-04       4.527799666054e-01 
       6.389137622960e+03       1.596312714103e-05       6.484222625038e+01       1.089971063226e+02       1.412497290100e+04       2.210433285544e+00       9.026052075795e+07       3.653323855549e+01       4.587963119563e+03       6.433673020071e+02       3.475228612376e+03       3.487799415444e-08       3.173810152714e+03       1.188036918670e+04       1.188036918670e+04       2.587257757391e+03      -1.765242788242e+02       4.456386001471e-04       4.544176104599e-01 
       6.344690838611e+03       1.617332434561e-05       6.525261295577e+01       1.076165332127e+02       1.412456251429e+04       2.225851033957e+00       8.963010694634e+07       3.675858223059e+01       4.461641898683e+03       6.300355838254e+02       3.403215676169e+03       3.487799415444e-08       3.086425062014e+03       1.158131822073e+04       1.158131822073e+04       2.516022320198e+03      -1.706768302936e+02       4.470568591413e-04       4.560569268959e-01 
       6.300553083824e+03       1.638621809455e-05       6.566537328677e+01       1.062540303684e+02       1.412414975396e+04       2.241375985583e+00       8.900407943847e+07       3.698515352853e+01       4.338798368782e+03       6.169800869931e+02       3.332694783984e+03       3.487799415444e-08       3.001445729740e+03       1.128991896953e+04       1.128991896953e+04       2.446748032806e+03      -1.650239782651e+02       4.484847699039e-04       4.576978777631e-01 
       6.256722210566e+03       1.660184179627e-05       6.608051868346e+01       1.049093553520e+02       1.412373460857e+04       2.257008881717e+00       8.838240775615e+07       3.721295739915e+01       4.219336795670e+03       6.041950891140e+02       3.263635025584e+03       3.487799415444e-08       2.918805929960e+03       1.100597284036e+04       1.100597284036e+04       2.379380908508e+03      -1.595592190593e+02       4.499224011430e-04       4.593404247559e-01 
       6.213196085735e+03       1.682022925487e-05       6.649806062075e+01       1.035822690299e+02       1.412331706663e+04       2.272750468729e+00       8.776506163304e+07       3.744199879496e+01       4.103164080330e+03       5.916749863292e+02       3.196006131029e+03       3.487799415444e-08       2.838441259668e+03       1.072928645739e+04       1.072928645739e+04       2.313868446631e+03      -1.542762672022e+02       4.513698220497e-04       4.609845294169e-01 
